step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase,state,q_table_size,epsilon
3156,6.60067331897327,1,1,0,0.16659693395219757,0.6186257058641088,1,21,22,"(2,1,1,0)",3206,0.056154487357599335
3157,8.603169429137989,5,0,0,0.712073439847128,0.8621765518191421,2,31,13,"(2,1,1,0)",3207,0.056140594609613785
3158,7.60566979429087,4,1,0,0.2604522699437574,3.963393956216369,1,26,19,"(2,1,1,0)",3208,0.05612670186162823
3159,9.60817440681537,3,1,0,0.4023041282455732,1.3208209748307658,0,26,19,"(2,1,1,0)",3209,0.05611280911364268
3160,2.6106832590820046,0,1,0,1.0780590464122777,0.7193993710776051,0,19,15,"(2,1,1,0)",3210,0.05609891636565713
3161,2.6131963434483745,4,2,0,2.527426234155465,1.562443926506274,1,27,23,"(2,1,1,0)",3211,0.05608502361767158
3162,8.615713652259187,3,1,0,0.14824566947943116,1.2702322005978137,0,19,0,"(2,1,1,0)",3212,0.05607113086968602
3163,3.618235177846282,5,2,0,0.40079443755501265,2.6705194554350236,1,34,7,"(2,1,1,0)",3213,0.05605723812170047
3164,2.6207609125286595,5,1,0,0.3400447076833346,4.217467867405783,3,23,13,"(2,1,1,0)",3214,0.05604334537371492
3165,3.623290848612492,4,0,0,0.8552189742667654,0.06078282216696617,2,24,9,"(2,1,1,0)",3215,0.05602945262572937
3166,5.625824978391154,3,0,0,0.4810144366882987,0.9955147929146851,2,26,3,"(2,1,1,0)",3216,0.05601555987774382
3167,3.628363294145247,5,1,0,1.3782603009120704,0.3924282734867674,1,20,16,"(2,1,1,0)",3217,0.056001667129758265
3168,8.630905788142623,2,0,0,0.031228745343161515,1.2058951789531112,0,29,12,"(2,1,1,0)",3218,0.055987774381772715
3169,7.633452452638401,5,1,0,2.356211368499771,1.2065354479290447,0,19,8,"(2,1,1,0)",3219,0.055973881633787165
3170,5.636003279875002,5,0,0,3.9277007332020575,0.2991365015216762,3,32,22,"(2,1,1,0)",3220,0.055959988885801615
3171,2.6385582620821646,2,1,0,3.301321629127268,7.14155347208088,0,19,11,"(2,1,1,0)",3221,0.05594609613781606
3172,7.641117391476967,2,4,0,0.28679740494744443,1.2188534519920937,3,33,19,"(2,1,1,0)",3222,0.05593220338983051
3173,2.6436806602638585,3,0,0,0.21207868592286402,0.2691015780478548,2,20,12,"(2,1,1,0)",3223,0.05591831064184496
3174,3.6462480606346768,7,0,0,0.07087588139595068,1.5156380780190835,0,29,16,"(2,1,1,0)",3224,0.05590441789385941
3175,2.6488195847686793,5,0,0,1.3466921234102174,0.538182380081659,3,23,22,"(2,1,1,0)",3225,0.05589052514587385
3176,5.6513952248325525,3,0,0,1.8303051333158225,3.471582425272816,2,21,14,"(2,1,1,0)",3226,0.0558766323978883
3177,7.6539749729804525,4,3,0,0.3363118344971794,1.7140994216746177,0,21,14,"(2,1,1,0)",3227,0.05586273964990275
3178,3.65655882135402,2,0,0,0.1476403366408822,2.3545727570143344,2,28,14,"(2,1,1,0)",3228,0.0558488469019172
3179,3.6591467620824023,2,0,0,1.183805423686414,1.720105170290589,3,31,4,"(2,1,1,0)",3229,0.05583495415393165
3180,2.6617387872822826,0,2,0,0.36625759796882074,3.2242128019297023,2,30,14,"(2,1,1,0)",3230,0.055821061405946094
3181,4.664334889057907,2,1,0,0.9371129924290944,1.1859285673691036,0,18,9,"(2,1,1,0)",3231,0.055807168657960544
3182,3.6669350595010948,3,0,0,0.446256720297877,1.7086884393496822,1,22,21,"(2,1,1,0)",3232,0.055793275909974994
3183,1.669539290691278,3,2,0,0.998055997966122,2.903265426915231,0,33,14,"(2,1,1,0)",3233,0.055779383161989445
3184,4.672147574695518,3,1,0,0.9877136468957064,2.3525132128082604,2,16,5,"(2,1,1,0)",3234,0.05576549041400389
3185,5.674759903568525,3,0,0,1.50725672988111,1.4111261176506327,1,21,11,"(2,1,1,0)",3235,0.05575159766601834
3186,7.6773762693526955,3,1,0,0.9141944646786513,0.4669883786539687,1,34,24,"(2,1,1,0)",3236,0.05573770491803279
3187,2.6799966640781254,3,3,0,1.4570117648589764,2.057049677516502,3,33,3,"(2,1,1,0)",3237,0.05572381217004724
3188,6.682621079762639,2,1,0,0.21889271444968295,2.239402997800067,0,27,16,"(2,1,1,0)",3238,0.05570991942206168
3189,4.685249508411808,4,0,0,0.37420528203184655,2.229652888562298,0,19,14,"(2,1,1,0)",3239,0.05569602667407613
3190,6.6878819420189854,2,2,0,1.5895865542448453,2.8590564723882133,2,32,14,"(2,1,1,0)",3240,0.05568213392609058
3191,8.69051837256532,5,1,0,1.034836419997094,3.8764452183560496,1,23,5,"(2,1,1,0)",3241,0.05566824117810503
3192,3.693158792019789,5,1,0,0.2244281956393031,1.45187663031381,1,20,5,"(2,1,1,0)",3242,0.05565434843011948
3193,1.695803192339215,3,1,0,0.27109100202504116,2.7014547022387294,1,21,5,"(2,1,1,0)",3243,0.055640455682133924
3194,4.698451565468298,4,0,0,0.40836908482025747,0.8946713575627832,0,21,5,"(2,1,1,0)",3244,0.055626562934148374
3195,3.701103903339633,5,0,0,0.10182035175110218,8.186030984853828,0,26,16,"(2,1,1,0)",3245,0.055612670186162824
3196,5.703760197873737,3,1,0,1.4099728884969123,2.901332712746343,0,32,10,"(2,1,1,0)",3246,0.055598777438177274
3197,4.7064204409790795,3,1,0,0.1489971318269912,1.9403418589041712,3,20,2,"(2,1,1,0)",3247,0.05558488469019172
3198,4.709084624552099,2,0,0,1.6964951157565793,1.4322198031039504,0,17,6,"(2,1,1,0)",3248,0.05557099194220617
3199,3.711752740477227,2,0,0,0.3646368488375553,0.9737199757763303,1,30,15,"(2,1,1,0)",3249,0.05555709919422062
3200,6.714424780626921,3,1,0,0.017126078351507697,3.807818594461592,0,30,3,"(2,1,1,0)",3250,0.05554320644623507
3201,5.717100736861685,1,5,0,0.35757888066558163,2.987279941665634,1,15,15,"(2,1,1,0)",3251,0.05552931369824952
3202,3.719780601030088,5,0,0,0.4303274241518318,0.2596324141424639,3,30,21,"(2,1,1,0)",3252,0.05551542095026396
3203,9.722464364968804,2,3,0,0.049454812733769365,2.1034425220207877,3,29,15,"(2,1,1,0)",3253,0.05550152820227841
3204,2.7251520205026205,0,3,0,0.35909457410238804,2.4293341335831498,3,32,17,"(2,1,1,0)",3254,0.05548763545429286
3205,3.727843559444472,4,1,0,0.5661401531084266,0.7590967388100874,3,27,12,"(2,1,1,0)",3255,0.05547374270630731
3206,3.730538973595465,2,1,0,2.4120528686956306,1.208698892664181,3,18,4,"(2,1,1,0)",3256,0.055459849958321754
3207,7.733238254744898,1,0,0,0.2161421037917009,1.6662551497270384,3,15,8,"(2,1,1,0)",3257,0.055445957210336204
3208,6.735941394670298,1,1,0,0.28451277794198354,0.4643274426087333,2,30,10,"(2,1,1,0)",3258,0.055432064462350654
3209,2.738648385137427,3,1,0,0.0285353828021091,0.1375264041316711,3,32,3,"(2,1,1,0)",3259,0.055418171714365104
3210,4.7413592179003246,2,1,0,0.08523711328139688,0.09007955951664218,0,33,6,"(2,1,1,0)",3260,0.05540427896637955
3211,2.744073884701325,4,0,0,0.6548576201611374,0.3664210113551202,3,20,22,"(2,1,1,0)",3261,0.055390386218394
3212,3.7467923772710794,2,0,0,2.597618998713685,5.61157422867725,2,31,9,"(2,1,1,0)",3262,0.05537649347040845
3213,5.749514687328588,4,4,0,2.6094003721429795,0.2283255552208724,3,23,12,"(2,1,1,0)",3263,0.0553626007224229
3214,9.752240806581227,3,1,0,0.3529899500306585,2.2832968995536445,0,27,0,"(2,1,1,0)",3264,0.05534870797443735
3215,3.7549707267247605,4,0,0,0.030283941650717978,4.490471657316233,0,18,11,"(2,1,1,0)",3265,0.05533481522645179
3216,4.757704439443379,3,2,0,0.2689423374661514,1.1610090473866674,1,32,6,"(2,1,1,0)",3266,0.05532092247846624
3217,6.760441936409721,4,0,0,0.7447878657876668,0.6469942686026677,0,15,0,"(2,1,1,0)",3267,0.05530702973048069
3218,9.763183209284891,0,1,0,1.1488512837646316,0.39986079272991737,0,23,12,"(2,1,1,0)",3268,0.05529313698249514
3219,0.7659282497185018,2,0,0,1.2156612607269104,1.112655051846771,0,15,20,"(2,1,1,0)",3269,0.055279244234509584
3220,5.768677049348682,4,1,0,2.39493876444752,1.1091672660511451,0,26,9,"(2,1,1,0)",3270,0.055265351486524034
3221,6.771429599802113,2,0,0,0.5078330046253557,2.7249210229467216,2,31,22,"(2,1,1,0)",3271,0.055251458738538484
3222,3.774185892694047,2,1,0,0.20400637494342333,0.8244737654981283,3,34,16,"(2,1,1,0)",3272,0.055237565990552934
3223,6.7769459196283375,2,2,0,1.2533799782025696,2.9475112392511824,3,25,10,"(2,1,1,0)",3273,0.05522367324256738
3224,2.7797096721974643,2,0,0,0.0005769338948771571,0.0926566651794829,0,34,18,"(2,1,1,0)",3274,0.05520978049458183
3225,9.782477141982557,2,1,0,0.5768673196735276,0.1003808577143033,2,15,17,"(2,1,1,0)",3275,0.05519588774659628
3226,1.7852483205534257,1,1,0,0.04524756179798417,0.448084429911143,1,24,7,"(2,1,1,0)",3276,0.05518199499861073
3227,3.7880231994685785,3,1,0,0.21779842744974395,0.5302664400252071,0,24,11,"(2,1,1,0)",3277,0.05516810225062518
3228,2.790801770275251,0,0,0,4.154529738784899,0.9183613498959942,2,23,19,"(2,1,1,0)",3278,0.05515420950263962
3229,3.7935840245094337,2,1,0,1.4442993433465656,0.659413569966723,3,31,12,"(2,1,1,0)",3279,0.05514031675465407
3230,2.796369953695902,2,1,0,3.489385223624111,4.549915201307657,1,28,8,"(2,1,1,0)",3280,0.05512642400666852
3231,5.799159549348232,5,1,0,0.36584188334753737,0.5010850070411303,2,21,14,"(2,1,1,0)",3281,0.05511253125868297
3232,5.801952802968827,1,0,0,0.08447789066104334,2.546483223749042,1,33,14,"(2,1,1,0)",3282,0.05509863851069741
3233,2.8047497060489572,2,1,0,2.21302604602949,0.9360181571096761,0,15,21,"(2,1,1,0)",3283,0.05508474576271186
3234,4.807550250068769,3,1,0,0.3249357732452935,2.2068041561870624,3,23,16,"(2,1,1,0)",3284,0.05507085301472631
3235,6.810354426497317,5,2,0,0.19548965874090019,2.8122720690711076,0,30,10,"(2,1,1,0)",3285,0.05505696026674076
3236,3.813162226792596,3,1,0,0.4714311512585913,0.989709367300016,2,32,17,"(2,1,1,0)",3286,0.055043067518755213
3237,5.815973642401561,1,2,0,0.20264168182440578,2.7725285385088196,3,25,5,"(2,1,1,0)",3287,0.05502917477076966
3238,3.818788664760149,4,4,0,1.4331276458930642,0.6115464026002383,2,31,22,"(2,1,1,0)",3288,0.05501528202278411
3239,5.821607285293315,1,0,0,0.32208961400096814,0.08797672949504418,0,34,22,"(2,1,1,0)",3289,0.05500138927479856
3240,0.824429495415052,7,2,0,0.4127273619337207,3.1120593646825934,1,29,9,"(2,1,1,0)",3290,0.05498749652681301
3241,3.8272552865284206,4,1,0,0.38098596403121165,0.9264709746281188,0,16,17,"(2,1,1,0)",3291,0.05497360377882745
3242,4.830084650025569,3,1,0,0.8973811288000686,0.9799990859420832,3,26,12,"(2,1,1,0)",3292,0.0549597110308419
3243,5.832917577287764,1,1,0,0.2805054891733924,1.9598690036266169,3,32,0,"(2,1,1,0)",3293,0.05494581828285635
3244,6.835754059685422,2,0,0,2.5440933583153122,3.0630875449314137,2,15,24,"(2,1,1,0)",3294,0.0549319255348708
3245,4.8385940885781205,8,1,0,1.4506228522922286,1.9881790050186625,0,16,5,"(2,1,1,0)",3295,0.05491803278688524
3246,2.8414376553146408,4,1,0,2.6324317314777113,0.9424097863749269,1,32,7,"(2,1,1,0)",3296,0.05490414003889969
3247,8.844284751232989,3,1,0,0.501490449970356,0.6922963998669416,1,15,24,"(2,1,1,0)",3297,0.05489024729091414
3248,3.847135367660413,2,0,0,0.286989264965398,0.7774106023371614,1,25,22,"(2,1,1,0)",3298,0.05487635454292859
3249,1.8499894959134424,4,0,0,0.14029461558894513,0.7021391366780889,0,30,0,"(2,1,1,0)",3299,0.05486246179494304
3250,0.8528471272979086,4,2,0,0.07394754097859405,1.7457963273044408,1,25,4,"(2,1,1,0)",3300,0.054848569046957486
3251,6.855708253108967,3,4,0,0.17912467920284128,2.402690607923097,3,16,9,"(2,1,1,0)",3301,0.054834676298971936
3252,4.858572864631135,3,2,0,0.8933311770153408,0.7373830326314117,0,22,13,"(2,1,1,0)",3302,0.054820783550986386
3253,6.8614409531383105,3,3,0,0.07511328328440083,0.7547095212554898,2,31,4,"(2,1,1,0)",3303,0.054806890803000836
3254,3.8643125098937974,2,1,0,0.8133003844208568,0.3539616810836749,2,24,15,"(2,1,1,0)",3304,0.05479299805501528
3255,8.867187526150333,1,3,0,2.0162528864057894,1.1671693092071633,3,20,8,"(2,1,1,0)",3305,0.05477910530702973
3256,2.870065993150124,1,4,0,0.16641397818916961,2.345934585741036,2,26,10,"(2,1,1,0)",3306,0.05476521255904418
3257,5.8729479021248565,7,2,0,1.0692905053554822,0.7002169848269894,3,34,15,"(2,1,1,0)",3307,0.05475131981105863
3258,3.8758332442957384,4,0,0,0.7696482182577121,1.6267907826812058,1,20,12,"(2,1,1,0)",3308,0.05473742706307307
3259,0.8787220108735156,5,0,0,0.8109503930490045,1.041245058674358,3,19,23,"(2,1,1,0)",3309,0.05472353431508752
3260,3.881614193058507,4,1,0,1.030451584386507,1.6634825868552772,0,34,10,"(2,1,1,0)",3310,0.05470964156710197
3261,0.88450978204062,8,0,0,0.9057103687577954,1.259810770262109,3,25,17,"(2,1,1,0)",3311,0.05469574881911642
3262,9.88740876899939,5,0,0,0.00995951441052112,0.8140398089747569,0,25,12,"(2,1,1,0)",3312,0.05468185607113087
3263,0.8903111451039998,2,0,0,0.24817848208172077,2.3503177541054394,3,24,0,"(2,1,1,0)",3313,0.054667963323145316
3264,3.893216901513312,2,2,0,2.0600173459851967,0.9813560963396037,1,27,1,"(2,1,1,0)",3314,0.054654070575159766
3265,1.8961260293758833,1,1,0,0.017808164762165627,1.0460326504163395,2,29,17,"(2,1,1,0)",3315,0.054640177827174216
3266,5.899038519830008,5,1,0,0.4668200749887998,2.8397405864731335,3,26,17,"(2,1,1,0)",3316,0.054626285079188666
3267,0.9019543640037371,5,1,0,0.02895815427051815,0.21978707503055556,1,33,24,"(2,1,1,0)",3317,0.05461239233120311
3268,6.904873553014898,5,2,0,1.906496942355978,2.1306852228152406,2,15,5,"(2,1,1,0)",3318,0.05459849958321756
3269,5.907796077971141,2,0,0,1.945750124209578,2.819259708712586,1,16,22,"(2,1,1,0)",3319,0.05458460683523201
3270,1.910721929969946,4,1,0,1.610725958508471,2.3526992447068236,0,15,22,"(2,1,1,0)",3320,0.05457071408724646
3271,1.9136511000986587,2,3,0,2.284255631724552,1.0662665840008327,2,27,21,"(2,1,1,0)",3321,0.05455682133926091
3272,3.91658357943452,3,2,0,1.88472409831966,0.5941420110804755,2,21,18,"(2,1,1,0)",3322,0.05454292859127535
3273,0.919519359044688,3,3,0,0.01669439583209832,0.6838988084522751,2,25,11,"(2,1,1,0)",3323,0.0545290358432898
3274,4.922458429986273,8,1,0,0.5993469701836719,1.2471967302374463,0,33,6,"(2,1,1,0)",3324,0.05451514309530425
3275,1.9254007833063516,1,1,0,0.7626579051112733,9.197713011939989,1,26,22,"(2,1,1,0)",3325,0.0545012503473187
3276,3.928346410042006,0,0,0,1.0289838842372372,0.5221314769471074,1,30,21,"(2,1,1,0)",3326,0.054487357599333146
3277,3.9312953012203478,0,0,0,0.8625868634424685,0.2874654558297765,2,27,6,"(2,1,1,0)",3327,0.054473464851347596
3278,1.93424744785854,5,1,0,0.9410222896310847,1.226212014104538,0,23,6,"(2,1,1,0)",3328,0.054459572103362046
3279,3.937202840963833,5,0,0,0.8255077345362202,0.3751481854934204,3,28,7,"(2,1,1,0)",3329,0.054445679355376496
3280,4.94016147153359,5,4,0,0.13322018404664415,2.5009628906672456,2,16,24,"(2,1,1,0)",3330,0.05443178660739094
3281,1.9431233305553053,1,2,0,0.6475549383704453,0.09724485474843608,1,27,20,"(2,1,1,0)",3331,0.05441789385940539
3282,7.946088409006644,2,0,0,0.47880038301274974,0.25541286869121693,2,24,3,"(2,1,1,0)",3332,0.05440400111141984
3283,6.949056697855465,2,1,0,3.97828198384914,1.0112210311394225,2,22,13,"(2,1,1,0)",3333,0.05439010836343429
3284,2.952028188059841,1,2,0,0.8425847233607251,0.9515027914108941,2,32,18,"(2,1,1,0)",3334,0.05437621561544874
3285,1.955002870568101,3,0,0,1.7127267335238017,2.0716985269555064,3,31,21,"(2,1,1,0)",3335,0.05436232286746318
3286,7.957980736318846,2,2,0,0.10402002246317264,0.22429803469065843,3,25,5,"(2,1,1,0)",3336,0.05434843011947763
3287,4.960961776240981,1,1,0,0.294761630873991,0.5505013028867247,2,26,1,"(2,1,1,0)",3337,0.05433453737149208
3288,2.9639459812537394,4,0,0,1.165804353571361,1.7577100062367401,2,25,6,"(2,1,1,0)",3338,0.05432064462350653
3289,4.9669333422667155,6,1,0,1.1472189684180705,3.642375325060778,0,33,3,"(2,1,1,0)",3339,0.054306751875520975
3290,4.969923850179891,1,1,0,0.1281118704577162,0.45337121232034144,1,28,0,"(2,1,1,0)",3340,0.054292859127535426
3291,4.972917495883659,5,2,0,0.6959271711900549,0.8220495069097068,1,25,3,"(2,1,1,0)",3341,0.054278966379549876
3292,3.9759142702588557,0,0,0,0.23632683330178914,0.8752113678654106,0,15,3,"(2,1,1,0)",3342,0.054265073631564326
3293,6.978914164176789,1,0,0,0.7739760552466806,1.6123034136101246,1,34,24,"(2,1,1,0)",3343,0.05425118088357877
3294,4.981917168499257,4,2,0,0.12284714824218984,1.2126299920834995,0,19,15,"(2,1,1,0)",3344,0.05423728813559322
3295,3.9849232740785903,1,1,0,0.40894149592000945,1.6432640419043254,0,19,15,"(2,1,1,0)",3345,0.05422339538760767
3296,8.98793247175767,4,0,0,0.2211038092600818,0.3360191665413823,3,24,14,"(2,1,1,0)",3346,0.05420950263962212
3297,7.990944752369961,2,1,0,0.5038030315158565,0.5014745314373008,3,26,3,"(2,1,1,0)",3347,0.05419560989163657
3298,10.993960106739529,1,2,0,0.35482299328075634,0.029371120109208032,2,19,3,"(2,1,1,0)",3348,0.05418171714365101
3299,7.996978525681085,3,1,0,1.4561045148280611,3.408388395018271,1,17,15,"(2,1,1,0)",3349,0.05416782439566546
3300,5.000000000000001,3,0,0,1.342256005547827,3.2166712029720097,1,33,6,"(2,1,1,0)",3350,0.05415393164767991
3301,2.003024520492338,1,1,0,1.3366180511506347,1.6219052991085525,2,33,6,"(2,1,1,0)",3351,0.05414003889969436
3302,6.006052077944888,1,0,0,0.16239281997382138,1.1050073594565455,0,17,18,"(2,1,1,0)",3352,0.054126146151708805
3303,6.009082663135185,2,1,0,0.3412170682872467,2.2646216579323686,2,28,5,"(2,1,1,0)",3353,0.054112253403723255
3304,9.012116266831537,0,0,0,0.35153756687108983,0.14248443803764077,3,20,2,"(2,1,1,0)",3354,0.054098360655737705
3305,6.015152879793066,0,0,0,1.9706281462469435,6.832671107146632,1,32,16,"(2,1,1,0)",3355,0.054084467907752155
3306,4.0181924927697175,1,1,0,0.5229164835770203,5.6203355608364145,0,34,6,"(2,1,1,0)",3356,0.054070575159766605
3307,2.021235096502307,6,1,0,0.37981446072722524,0.2512470745281496,2,20,4,"(2,1,1,0)",3357,0.05405668241178105
3308,4.024280681722534,5,0,0,0.47029439726769456,8.154424536891066,0,29,3,"(2,1,1,0)",3358,0.0540427896637955
3309,3.027329239153018,4,1,0,1.0501724341338263,1.1427018747367967,1,19,7,"(2,1,1,0)",3359,0.05402889691580995
3310,3.0303807595073264,5,0,0,0.17487453885560536,1.1671797212881412,3,21,15,"(2,1,1,0)",3360,0.0540150041678244
3311,8.033435233489996,6,0,0,1.39250952244876,0.9830999138628003,2,20,13,"(2,1,1,0)",3361,0.05400111141983884
3312,6.036492651796568,1,0,0,3.4199033796645413,2.8483146308132463,0,18,22,"(2,1,1,0)",3362,0.05398721867185329
3313,7.039553005113622,1,0,0,1.6288939650766026,1.7187126107027335,2,16,18,"(2,1,1,0)",3363,0.05397332592386774
3314,6.042616284118786,2,2,0,1.611851605314528,1.3180457577781206,3,19,9,"(2,1,1,0)",3364,0.05395943317588219
3315,5.045682479480782,4,1,0,0.1272645090937055,0.18616614279864396,1,15,6,"(2,1,1,0)",3365,0.053945540427896635
3316,1.0487515818594502,4,1,0,0.8105163469816606,1.349318828166182,2,31,6,"(2,1,1,0)",3366,0.053931647679911085
3317,3.0518235819057664,1,0,0,0.7884067739404276,0.23193260143662095,2,34,22,"(2,1,1,0)",3367,0.053917754931925535
3318,4.05489847026189,2,0,0,0.9335050142002683,2.7187184256727948,3,32,1,"(2,1,1,0)",3368,0.053903862183939985
3319,2.05797623756118,3,1,0,1.481486521695112,0.9377615951334392,1,26,18,"(2,1,1,0)",3369,0.053889969435954435
3320,1.0610568744282185,2,1,0,0.29076873933062863,1.6971643350522083,0,15,2,"(2,1,1,0)",3370,0.05387607668796888
3321,8.064140371478853,2,1,0,0.4367063779556631,1.2967150406521104,3,22,10,"(2,1,1,0)",3371,0.05386218393998333
3322,3.0672267193202174,2,1,0,1.4604454628210313,0.7083343288461117,2,32,18,"(2,1,1,0)",3372,0.05384829119199778
3323,7.07031590855076,4,1,0,1.6101856768670588,4.803730375572207,0,17,6,"(2,1,1,0)",3373,0.05383439844401223
3324,3.0734079297602754,6,2,0,0.6172461624066963,0.5577927582701631,3,16,12,"(2,1,1,0)",3374,0.05382050569602667
3325,8.076502773529931,1,0,0,0.3227639754656485,3.5625853669629888,1,25,22,"(2,1,1,0)",3375,0.05380661294804112
3326,1.079600430432297,2,0,0,0.7996179940090348,2.7195387376730586,1,22,3,"(2,1,1,0)",3376,0.05379272020005557
3327,2.0827008910313705,1,0,0,0.09469409682173185,1.1044011259310003,2,16,16,"(2,1,1,0)",3377,0.05377882745207002
3328,9.085804145882612,2,2,0,0.8317873416136932,0.028412516697512307,1,29,13,"(2,1,1,0)",3378,0.05376493470408447
3329,4.088910185532969,5,2,0,1.132885470018519,0.6675949765848581,3,17,21,"(2,1,1,0)",3379,0.053751041956098915
3330,3.092019000520906,1,0,0,0.1651993431850803,1.1810781572988736,2,18,16,"(2,1,1,0)",3380,0.053737149208113365
3331,6.095130581376434,4,0,0,0.07635432545000952,0.6269286104066288,3,23,22,"(2,1,1,0)",3381,0.053723256460127815
3332,3.0982449186211394,4,0,0,0.3007274963166624,0.5823804351388447,1,28,0,"(2,1,1,0)",3382,0.053709363712142265
3333,6.101362002768207,3,0,0,1.3898731483194018,2.8454117240235535,2,26,24,"(2,1,1,0)",3383,0.05369547096415671
3334,3.1044818243224594,7,1,0,0.5206310464899652,0.5730477314497788,3,20,6,"(2,1,1,0)",3384,0.05368157821617116
3335,3.107604373780381,5,0,0,1.558158138704944,1.0835195907315902,3,15,11,"(2,1,1,0)",3385,0.05366768546818561
3336,6.1107296416301455,3,2,0,0.16446059317585368,1.1902740306046984,0,31,12,"(2,1,1,0)",3386,0.05365379272020006
3337,3.1138576183516404,1,1,0,0.21951218718021273,6.234110290370557,0,30,24,"(2,1,1,0)",3387,0.0536398999722145
3338,3.116988294416509,0,2,0,0.06293841928075955,0.3886818219356805,0,17,13,"(2,1,1,0)",3388,0.05362600722422895
3339,4.120121660288171,3,0,0,0.2539404293178242,0.1513152179367558,3,24,5,"(2,1,1,0)",3389,0.0536121144762434
3340,6.123257706421844,4,1,0,0.07062566470916103,3.5304886969213194,2,18,24,"(2,1,1,0)",3390,0.05359822172825785
