step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase
2988,2.247386639912272,5,5,2,1.1252612337082326,1.6504357653087758,2,36,23
2989,5.249070945999964,2,0,2,2.980671423482113,4.221544199958667,3,28,22
2990,2.250760585721209,2,0,0,0.9367221096932165,0.7769303619084968,2,32,6
2991,1.2524555539290698,2,4,0,0.5362932671404662,1.2367743447821984,3,28,7
2992,2.2541558454603807,1,2,1,0.23046968873487955,0.38019356007143634,0,31,7
2993,7.255861455135758,1,2,1,1.9965596676798651,0.8616941354313943,3,33,4
2994,2.257572377759621,9,7,3,0.48237750959180753,5.808763197630586,2,34,14
2995,0.2592886081202004,2,1,1,0.8717982676084114,2.854792614391073,2,27,22
2996,5.261010140989562,3,0,0,0.8532858486160801,2.8015621251665817,3,31,14
2997,3.262736971123618,2,2,1,1.6183215902543548,0.7186731807543192,3,31,24
2998,3.2644690932621425,6,1,1,1.3830852061344747,0.3951900664706852,3,20,7
2999,5.266206502128794,5,1,1,0.661097323973821,5.460409187441057,3,33,8
3000,4.267949192431123,2,2,0,0.6662297811164725,7.19028209771304,1,37,4
3001,3.269697158860591,3,4,1,0.3781971031334432,0.13767824676441148,1,23,26
3002,3.2714503960925905,8,2,0,0.5002871757886342,1.8884174425213685,3,27,19
3003,4.273208898786457,6,5,2,1.4915412150690264,1.4487420905559447,1,27,21
3004,9.274972661585485,3,2,0,0.9915680955779782,3.3523799761598623,3,23,21
3005,2.276741679116948,0,3,2,0.06287701948331517,0.8981057392688775,0,27,19
3006,3.278515945992112,3,5,1,0.8515819917772008,2.422762509834035,2,21,20
3007,2.2802954568062535,2,2,0,3.722499153650259,0.2154822272774799,0,36,13
3008,7.282080206138671,1,2,1,0.13889059535544898,4.328364383283716,2,31,20
3009,5.28387018855271,3,2,4,0.13298867067646808,0.6818098137032997,0,39,21
3010,3.2856653985957753,2,0,0,1.3222680014752415,0.9419242521989168,2,32,0
3011,5.287465830799343,6,2,0,3.7969239916695754,1.1880146009013977,2,28,13
3012,4.289271479678987,2,2,2,0.032482003280964025,0.5786192614735748,2,38,12
3013,7.291082339734386,2,1,0,0.5068896487771325,4.137370215726378,1,34,17
3014,4.292898405449345,7,2,1,0.0832220126818214,0.17786593468917644,1,38,26
3015,-0.705280328708185,4,3,1,0.3707955686096888,6.777616815230784,2,33,21
3016,1.296546131713904,4,3,1,0.9703167088803458,6.669405820562554,3,24,25
3017,2.2983777811518973,3,4,2,0.7003333539342625,4.391400458788948,2,26,20
3018,8.300214614026272,3,3,0,0.5417982931910765,7.598989043596931,2,31,14
3019,3.302056624741717,4,2,1,0.28389424328040125,3.5797155510119794,3,39,10
3020,8.303903807687147,4,0,2,1.1593702390358276,2.0671656521742925,1,39,28
3021,5.3057561572357255,3,7,2,1.028934023822959,3.196934937579192,2,23,11
3022,6.307613667744871,4,4,1,1.3055046584893095,0.009894949950942176,3,20,5
3023,6.3094763335562885,1,3,1,1.891262113558609,2.891323797826613,3,26,23
3024,5.31134414899597,3,2,1,1.5688379931536587,0.10733897798681488,3,22,22
3025,0.31321710837422856,3,3,0,3.783525028805516,5.465347873827469,3,29,16
3026,5.315095205985704,5,2,1,0.22275344456437665,5.671086615064965,0,31,6
3027,9.316978436109387,4,3,2,3.6290922492095645,0.3034989859045797,2,27,28
3028,4.318866793008631,3,4,1,0.22669618106738915,2.8456948069919314,1,34,1
3029,2.3207602709311734,1,1,0,2.2205748171246227,2.75763349072492,1,28,23
3030,4.322658864109153,3,2,2,1.8639153422504033,1.7232946262719715,0,25,24
3031,5.324562566759122,7,2,0,1.3161800904104675,0.06335513812672523,3,35,27
3032,0.32647137308207586,2,0,1,1.4700174371511427,0.30288787430540715,0,26,27
3033,3.3283852772634597,1,3,2,1.411334313688571,2.691702913120256,3,34,21
3034,5.330304273473187,3,3,4,0.9058060999540205,1.8855249329217338,0,26,22
3035,5.332228355865663,3,2,0,0.039841167498896275,0.11840101647003261,1,27,21
3036,0.3341575185798018,3,2,2,1.0397489265681532,1.8222299659000534,3,33,19
3037,3.3360917557390346,5,1,1,0.591441273559005,4.730105829441778,2,35,12
3038,3.3380310614513427,3,2,4,0.38155124193727447,5.528858621535536,2,35,11
3039,1.3399754298092645,3,1,2,0.808304339781027,2.984955271103958,0,20,16
3040,1.3419248548899168,1,3,0,2.261510991474411,2.71654330746755,3,24,20
3041,-0.6561206692449888,7,1,0,1.036302316195917,3.6644982134349635,3,21,28
3042,2.3458388514508752,2,1,0,4.0146592035805595,0.3579845879755795,0,31,26
3043,7.3478034110084725,0,1,2,0.6548534517855921,0.5274051894084753,3,39,0
3044,5.34977300344341,2,2,1,0.22111260018705106,1.6625431022114272,1,29,7
3045,6.351747622755968,2,6,1,0.4534052074880703,1.4992452919148713,0,21,12
3046,2.353727262931117,0,3,2,0.18751824374163956,0.5094580241648444,0,33,23
3047,5.3557119179385255,2,4,2,1.3857527166138932,2.83502029923247,1,29,0
3048,4.3577015817325915,3,1,0,0.20853771593240308,3.378149012141947,2,26,4
3049,4.359696248252455,4,2,0,0.8763984664996227,0.7896684821514742,2,34,13
3050,3.361695911422016,4,1,1,3.0832495411468246,0.9383235322663662,2,24,19
3051,4.363700565149953,8,2,1,0.6827019510017566,0.7437589633819385,3,26,21
3052,4.365710203329742,2,1,1,0.6184475488404984,0.8164161818577005,3,33,10
3053,5.36772481983968,2,1,5,0.2724793240688244,1.1340363505612276,0,24,25
3054,6.369744408542891,5,3,0,1.6818778467745013,1.4544214854854274,1,32,2
3055,5.37176896328736,4,1,4,0.4353201789952075,1.6550135888755553,3,21,14
3056,6.373798477905945,2,1,0,5.575447269934708,1.658523573920995,0,22,21
3057,5.375832946216388,2,0,0,0.21891922661439053,2.401126599088527,1,35,6
3058,1.3778723620213467,5,2,1,0.0026936301816910717,1.0543733229245165,1,39,15
3059,0.37991671910840674,3,0,1,0.9303183618689528,1.750008205365193,2,29,7
3060,1.3819660112501049,0,4,2,0.08533321551389876,1.763545315717382,2,27,10
3061,8.38402023220394,3,2,0,0.5537947399140097,0.25422584156228106,1,25,24
3062,4.386079375712396,4,4,0,0.7210051919413326,2.4812560847425082,0,29,16
3063,7.388143435502969,7,2,2,0.3425413187063331,0.8149059508579044,3,20,17
3064,5.390212405288171,0,3,2,4.586825089469465,0.12025027067104183,1,33,24
3065,3.3922862787655648,3,3,2,0.5074326127855661,2.6039343174489438,3,38,19
3066,4.394365049617771,5,2,0,0.18756691473549728,0.12407296548329781,1,36,14
3067,7.396448711512492,2,2,0,0.04563975560974953,1.457961985368366,2,33,6
3068,1.3985372581025328,1,3,1,0.44427325567959086,2.4265352338208386,3,23,21
3069,9.40063068302582,4,1,0,2.0648649750097223,16.403357815320206,2,31,24
3070,5.4027289799054135,3,2,1,0.3387302359126411,1.8096728194970164,3,37,14
3071,6.404832142349543,3,2,3,1.0956900917957502,0.9575333474021384,0,35,23
3072,7.406940163951607,4,0,0,5.424550595481752,1.69325572816982,3,30,9
3073,2.4090530382902084,0,5,2,0.5051623804455624,0.5444691901586803,2,38,4
3074,6.411170758929163,1,3,1,1.1485037494344381,1.4404156509838415,3,29,16
3075,4.413293319417528,5,1,0,1.098132435453989,5.160484736494145,1,30,5
3076,2.4154207132896186,2,1,0,1.0825638919757072,0.36581354426099866,0,36,2
3077,5.41755293406502,3,0,3,3.67908892631322,1.8883453049928831,0,25,10
3078,3.4196899752486187,6,2,1,1.849740777528381,2.424272913096091,0,30,7
3079,6.421831830330619,3,1,0,0.01063144334729973,0.9385848708629524,0,20,0
3080,4.423978492786556,6,2,0,0.033959556982775134,3.32870281959863,2,32,27
3081,1.4261299560773244,3,0,0,0.04903624707033301,2.72441954602812,2,35,22
3082,7.428286213649195,4,1,1,0.5442030222256983,1.559002848111112,0,30,10
3083,3.4304472589338344,0,3,0,0.6949972820643671,2.554623842890807,2,23,11
3084,8.43261308534832,0,2,1,1.975377244227219,4.585622847028517,2,22,9
3085,4.434783686295172,3,3,1,1.213682379193201,2.2932909508973127,3,35,0
3086,5.436959055162362,2,0,0,12.763660974491708,2.102923216838507,3,24,12
3087,2.4391391853233397,4,2,0,1.8960937317393054,2.428363990005899,2,22,18
3088,3.4413240701370507,4,0,1,2.4809200832254628,2.8142514765687334,3,21,15
3089,2.4435137029479583,6,0,0,0.2410461543631162,1.2902390890876139,1,37,20
3090,2.445708077086058,3,4,0,1.230749646129482,4.532156248643973,3,35,5
3091,5.447907185866908,2,0,3,0.1936339562819381,6.439388337063784,1,23,23
3092,8.45011102259164,2,3,2,1.348612174973043,2.4312476605181264,0,38,26
3093,8.452319580546988,4,2,3,1.9907209788285845,5.44490689358499,2,29,27
3094,3.4545328530052974,2,3,1,0.42847303620291877,3.412802302841768,0,26,2
3095,2.4567508332245596,2,1,1,0.21957556479381402,1.3746308989417468,0,25,23
3096,4.458973514448422,1,5,3,0.3252438153824437,1.7130337123868598,1,27,22
3097,7.461200889906209,2,1,0,1.99882595921319,2.110689575284532,3,31,9
3098,0.46343295281295216,2,3,0,0.9503946845713944,6.994878275221731,2,26,19
3099,7.465669696369401,3,2,1,0.9226445195959688,2.6108743196977318,3,30,21
3100,8.467911113762044,4,4,0,1.0317842786166191,1.7759569776867914,2,24,12
3101,7.470157198163136,1,2,0,0.8134602723543104,0.32925738306939506,3,34,19
3102,2.472407942730716,6,4,0,2.388791731322295,2.74813440286115,1,34,18
3103,3.4746633406086227,3,2,0,0.8497835476147158,2.0226667535165985,3,21,17
3104,2.4769233849265255,1,1,1,1.0874970344229642,7.033867178769126,1,23,17
3105,5.479188068799937,6,2,1,4.682307292670484,1.046501731275067,0,21,15
3106,3.4814573853302386,1,2,0,0.7290691907636596,3.967279434952697,2,22,9
3107,3.4837313276046955,1,1,0,0.24863645937113613,0.8300523187185351,3,29,15
3108,1.4860098886964859,2,0,3,0.9933091681359693,0.4711818111591679,3,21,5
3109,1.4882930616647205,1,4,1,1.4633958941347274,0.030667418186726247,3,35,13
3110,4.490580839554456,1,2,1,0.16046762302560952,5.644525247178831,2,27,14
3111,4.492873215396724,4,2,1,0.21205793777464205,1.4702509771612795,2,24,12
3112,2.4951701822085517,1,6,0,0.02960449428189762,0.8254127563887568,2,24,7
3113,4.497471732992978,1,4,0,1.6368742811998485,1.2901897380075615,1,39,23
3114,4.49977786073908,4,3,0,0.2709897252115818,3.1106988662308845,3,29,19
3115,4.502088558421995,3,1,3,2.7761847891801033,1.2491753308578037,2,22,24
3116,9.504403819002937,1,5,1,0.869418885749376,0.6395895403961076,0,35,4
3117,1.506723635429217,4,4,0,3.7276655656142688,0.2297129298690784,3,30,3
3118,7.509048000634275,0,2,1,0.579576027915328,2.430340602126649,2,36,25
3119,5.5113769075376915,4,3,0,3.743321648306165,9.001165550356173,2,32,2
3120,5.513710349045211,6,2,1,4.559729274127844,2.5182376897660133,0,20,14
3121,6.5160483180487665,3,4,2,0.16716582367144991,7.338343381222306,2,23,2
3122,5.5183908074265,3,0,0,0.16015720134806127,5.259390195167062,3,25,18
3123,4.520737810042781,3,0,1,0.6609552247761958,0.4235336802403308,1,39,21
3124,7.523089318748232,2,1,3,0.6411011309877178,5.280783079509124,0,22,10
3125,5.525445326379751,3,1,1,1.2595087523335848,0.0027283860643105627,1,32,0
3126,1.527805825760531,5,2,0,0.1434235108476784,1.7815430123611318,3,38,7
3127,3.5301708097000795,5,1,1,1.6943138051981244,1.849118814754985,2,20,3
3128,2.5325402709942475,3,1,1,0.3057751396990346,3.2441073581486046,2,32,27
3129,3.534914202425243,0,2,1,0.19589339485643512,3.5266916763442877,1,21,20
3130,1.5372925967616582,1,3,3,1.898919824127526,0.6588360699143989,2,30,2
3131,7.539675446758494,4,1,0,0.10044224650838462,5.343260407535012,3,35,20
3132,5.5420627451571765,2,4,2,1.4920652791340432,0.49342152694453245,0,30,2
3133,3.5444544846855788,2,1,2,0.14138544692744673,8.141523900874523,1,20,0
3134,4.546850658058048,5,0,0,1.6167644814354674,10.52055499628079,1,28,24
3135,5.549251257975426,4,3,2,1.875856613775132,2.983429500412926,3,26,17
3136,5.551656277125065,1,4,1,1.0544013123089104,2.6151231047286876,3,37,26
3137,3.554065708180863,2,1,0,0.52028135427625,9.682374630708308,0,20,5
3138,5.556479543803276,2,1,3,0.3233794063766607,0.6926890394032782,3,38,18
3139,2.5588977766393395,2,1,0,1.9860362021424949,2.572670964320146,1,29,15
3140,3.561320399322698,3,3,3,0.13552872475195551,1.3028918071498763,3,32,27
3141,9.56374740447362,2,1,1,4.401353880762125,0.4585351688654849,1,37,23
3142,3.566178784699034,6,2,1,1.8121607719413124,0.341761817929822,1,30,16
3143,5.568614532592528,1,2,0,1.4068801708980125,3.0130566866096142,2,28,7
3144,3.571054640734393,2,1,3,5.372156987245925,0.6501161829447375,3,38,5
3145,2.5734991016916373,0,0,1,1.4005075481382887,2.286749554026633,2,33,6
3146,9.575947908018007,3,2,2,0.13172770748058643,0.6782627182826491,3,27,22
3147,4.578401052254014,4,1,0,0.4673901883204342,1.5120445857868372,1,36,3
3148,4.580858526926958,2,2,1,1.0566022972014324,3.3902007639386382,3,23,12
3149,3.583320324550942,5,3,1,1.0279635543786392,1.8776690603674018,2,39,11
3150,4.585786437626904,1,2,2,0.01213121323174319,5.1290801582639745,0,28,14
3151,10.588256858642639,4,0,1,0.36129113331213464,1.86794169771175,3,32,18
3152,2.59073158007281,5,3,1,1.5995025928594864,0.5399204125466333,1,24,3
3153,1.5932105943789914,1,2,1,1.2931639087632287,5.685009022205536,0,38,9
3154,4.595693894009674,1,4,0,2.7338295440589504,1.3528214887420151,1,33,29
3155,4.598181471400299,4,4,0,3.8687510156751843,5.05220308021948,0,32,6
3156,7.60067331897327,2,4,1,2.443889700885427,0.6611762852389304,3,30,13
3157,5.6031694291379885,3,4,0,0.9666038479977743,2.5276636502688614,3,38,11
3158,10.60566979429087,3,0,1,0.9396031000941548,0.45163561167876093,3,26,9
3159,5.608174406815371,6,2,0,0.5534813267301293,0.20863493002891814,1,26,6
3160,4.610683259082005,4,1,1,2.748724004394288,17.022197112860297,0,30,7
3161,3.6131963434483745,1,3,0,2.1309088746258094,0.026467197647955038,2,31,26
3162,2.6157136522591866,1,2,1,1.811533313966105,2.23661034066334,1,30,28
3163,0.6182351778462822,3,1,1,1.8083557791346727,0.03380989994408775,1,25,5
3164,6.6207609125286595,2,4,3,2.267413869878594,2.0059115758699004,1,32,29
3165,4.623290848612492,2,2,0,3.014422474413985,0.263150284009881,2,31,16
3166,2.6258249783911536,5,1,1,2.06470066141188,3.8724587632866414,0,27,22
3167,1.628363294145247,2,0,0,2.025147263820131,0.8657752725353123,1,30,17
3168,5.630905788142623,3,1,1,1.2956846076843493,1.0552912096018159,3,36,6
3169,2.6334524526384007,1,3,2,0.7352260371375738,0.7269426869901388,0,37,0
3170,1.6360032798750022,3,1,3,0.9605868596731119,0.3023892839441777,1,23,20
3171,3.6385582620821646,2,1,2,0.9196765712723636,1.7345504977635984,3,24,6
3172,3.641117391476967,2,1,1,2.0861101004259117,1.4840380015354524,0,23,19
3173,0.6436806602638587,4,3,1,0.37105234727628383,1.938236872606128,1,28,28
3174,5.646248060634677,1,1,1,0.5414806837909909,2.4581034130063104,3,39,29
3175,5.648819584768679,4,1,0,0.9774987542909254,0.23206320222945426,2,31,23
3176,3.6513952248325525,4,2,0,5.035702337656164,1.3339928022045464,3,33,12
3177,4.6539749729804525,3,2,2,0.8065414501895871,2.2446174918275834,2,32,21
3178,3.65655882135402,4,1,0,0.16222259732699856,0.9757198750627433,0,25,5
3179,3.6591467620824023,2,1,1,1.3452945756447339,0.531163177826429,0,23,14
3180,3.6617387872822826,0,4,0,1.149555905773272,2.3304169732469364,0,29,26
3181,7.664334889057907,2,1,1,2.249589316433769,3.168320969509999,2,35,17
3182,2.6669350595010948,6,2,2,2.316236750935316,3.471717089287302,2,39,29
3183,4.669539290691278,5,2,0,0.3599015125307498,0.9848913228604821,3,30,20
3184,5.672147574695518,4,1,2,0.05568813334271552,0.26053138766434747,1,22,5
3185,10.674759903568525,1,7,1,1.8446407601640609,6.179882822473601,2,30,29
3186,3.6773762693526955,5,3,2,1.2679783308757224,2.9103456881446164,0,29,17
3187,9.679996664078125,4,2,1,0.18288737326780818,7.4128705102711026,2,32,29
3188,7.682621079762639,2,3,2,5.083542113610494,0.3933161037210231,1,29,1
3189,3.6852495084118084,3,2,0,3.1232558740460545,2.676904145967752,3,31,28
3190,8.687881942018985,1,1,0,1.5410353190751584,0.5465004768259878,1,24,16
3191,2.69051837256532,4,3,0,0.06624666683889187,5.032903781849136,0,34,12
3192,5.693158792019789,3,5,0,0.2879286077970818,1.8324717105112953,0,29,18
3193,4.6958031923392145,0,2,0,0.470890312090686,1.9017943306895724,2,30,19
3194,3.6984515654682983,4,0,0,0.06903329687339076,6.674437040924648,0,21,14
3195,9.701103903339632,2,2,1,2.1080309984844616,0.906204881168433,2,36,3
3196,3.703760197873737,3,0,2,0.09565490641379236,2.412460918775282,0,30,18
3197,8.70642044097908,2,2,0,0.27589049052203884,0.3896614519098959,0,32,12
3198,3.7090846245520988,4,0,1,0.4608923162816917,1.1281600164706265,3,27,12
3199,8.711752740477227,3,0,0,0.4840450015789426,0.5415287367686903,0,21,12
3200,7.714424780626921,3,1,0,0.36963351074908923,0.5619587126223514,1,28,5
3201,1.717100736861685,1,3,2,4.613185646140061,2.705113606276735,0,39,24
3202,9.719780601030088,4,2,0,3.8875329766638536,0.8438860879497806,0,37,22
3203,5.722464364968804,2,5,0,1.162045644929284,0.7226434458060655,0,35,27
3204,0.7251520205026207,1,1,0,0.16039322113720905,4.1258078488778365,3,37,0
3205,2.727843559444472,4,1,0,1.4717770175568228,1.6052656636738387,0,31,14
3206,2.730538973595465,4,3,0,4.447761554245839,1.195064511410501,3,28,22
3207,4.733238254744898,2,2,3,7.677777150665301,4.220550977546791,0,38,22
3208,2.7359413946702977,3,2,0,1.1504261199245989,1.677038653215204,2,35,17
3209,2.738648385137427,2,1,1,0.25077240296553777,4.217724322891165,1,28,5
3210,3.7413592179003246,0,2,3,2.1382750930205536,0.9585404282034654,2,39,6
3211,2.744073884701325,4,2,1,1.1698562838405566,8.16985075828249,2,24,9
3212,-1.2532076227289208,5,2,2,0.7220581205581803,6.4313655255673545,0,39,23
3213,1.7495146873285883,2,1,2,0.1949847395953477,4.337531187344972,2,38,10
3214,1.7522408065812276,3,1,1,0.32899137796370115,0.598043662033443,0,34,23
3215,4.7549707267247605,4,2,0,1.037199566500095,3.2502748724995962,2,23,7
3216,2.757704439443379,9,3,2,0.3623890818602608,4.254017144860084,2,27,0
3217,4.760441936409721,4,1,1,0.7798258283764382,1.1289815277056805,2,35,15
3218,0.7631832092848909,6,1,1,1.5087712741921404,0.3780521389292796,0,31,20
3219,1.7659282497185018,1,3,0,5.245285279258147,0.7855623315710973,3,22,12
3220,4.768677049348682,4,1,0,0.053886073858270656,2.2023582822119754,1,28,16
3221,5.771429599802113,5,0,2,1.9121027303753837,0.7251291527759852,1,35,15
3222,5.774185892694047,4,1,1,0.16417424604656822,2.70910665795074,1,34,15
3223,3.7769459196283375,3,0,3,3.448926904540754,1.2433996594692012,1,39,7
3224,4.779709672197464,2,0,1,1.7634055434513873,0.6391258690297219,0,22,12
3225,1.7824771419825582,1,1,2,0.6087048347971814,2.374137669155524,2,24,12
3226,8.785248320553425,4,1,1,0.8623721343773216,0.1915812070322577,3,27,16
3227,2.7880231994685785,8,1,3,1.3550199641383158,2.4509742621789146,3,26,7
3228,4.790801770275251,2,3,0,0.9879678467084496,9.16267467013808,0,32,9
3229,5.793584024509434,3,0,1,4.697203031641895,3.1070474263306025,3,35,24
3230,2.796369953695902,0,4,2,7.9077793107644245,0.9940305191071497,1,30,22
3231,7.799159549348232,4,1,0,0.07048604868108913,5.788794738083931,0,33,27
3232,5.801952802968827,3,1,1,1.5618451745019535,1.8761191735802103,0,26,19
3233,6.804749706048957,1,3,1,1.6482060942103507,1.8790102613862214,0,27,7
3234,1.807550250068769,4,0,3,1.873536439601274,1.1883121333880322,1,28,5
3235,2.810354426497317,0,0,0,2.9878517011795203,0.1340596429924313,2,32,7
3236,3.813162226792596,1,3,2,1.0798149510694073,0.7866262273674135,2,23,15
3237,4.815973642401561,2,0,2,0.35250976470516254,4.263535283706334,2,23,11
3238,4.818788664760149,0,4,0,1.3364783230524941,0.7518875199944102,0,25,18
3239,8.821607285293316,2,2,1,0.4680193056239955,1.3291339509302758,2,31,18
3240,5.8244294954150515,1,3,0,0.5032232799664204,2.512749629629039,2,26,1
3241,1.8272552865284208,0,4,0,1.1390678252390427,0.8296763101781645,1,30,8
3242,1.8300846500255683,6,0,0,0.4093937266044186,4.176126136471828,0,23,17
3243,7.832917577287764,6,2,1,1.4229916271943253,5.7246612268750585,3,37,19
3244,5.835754059685422,4,0,3,2.3017366785571847,0.15919404853879704,0,26,3
3245,4.8385940885781205,2,1,3,5.078635341267856,2.1367609056401187,1,26,2
3246,3.8414376553146408,1,2,0,0.22128175832110322,1.0747532196911633,2,34,27
3247,7.844284751232989,3,2,1,0.7291308327389073,2.0204470103680428,1,33,21
3248,7.847135367660413,4,2,0,1.6195733283041711,1.9786847855589365,1,34,10
